from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
eccv,icpr,1990,1988,3,49
eccv,icpr,1992,1978,1,4
eccv,icpr,1992,1988,2,45
eccv,icpr,1992,1990,8,98
eccv,icpr,1994,1990,2,53
eccv,icpr,1994,1992,6,116
eccv,icpr,1996,1988,2,36
eccv,icpr,1996,1990,4,52
eccv,icpr,1996,1992,1,105
eccv,icpr,1996,1994,11,157
eccv,icpr,1998,1978,1,6
eccv,icpr,1998,1988,2,34
eccv,icpr,1998,1992,4,65
eccv,icpr,1998,1994,4,96
eccv,icpr,1998,1996,19,154
eccv,icpr,2000,1986,1,19
eccv,icpr,2000,1988,1,27
eccv,icpr,2000,1990,1,24
eccv,icpr,2000,1994,3,82
eccv,icpr,2000,1996,11,112
eccv,icpr,2000,1998,2,178
eccv,icpr,2002,1976,1,4
eccv,icpr,2002,1982,1,15
eccv,icpr,2002,1984,2,16
eccv,icpr,2002,1988,3,47
eccv,icpr,2002,1990,3,54
eccv,icpr,2002,1992,3,77
eccv,icpr,2002,1994,8,118
eccv,icpr,2002,1996,8,156
eccv,icpr,2002,1998,7,243
eccv,icpr,2002,2000,23,278
eccv,icpr,2004,1978,1,8
eccv,icpr,2004,1982,1,11
eccv,icpr,2004,1988,1,16
eccv,icpr,2004,1990,1,28
eccv,icpr,2004,1992,3,55
eccv,icpr,2004,1994,4,76
eccv,icpr,2004,1996,6,108
eccv,icpr,2004,1998,5,172
eccv,icpr,2004,2000,14,202
eccv,icpr,2004,2002,14,274
eccv,icpr,2006,1990,2,25
eccv,icpr,2006,1994,2,52
eccv,icpr,2006,1996,3,67
eccv,icpr,2006,1998,2,119
eccv,icpr,2006,2000,5,125
eccv,icpr,2006,2002,8,164
eccv,icpr,2006,2004,14,307
eccv,icpr,2007,2002,2,8
eccv,icpr,2008,1978,1,6
eccv,icpr,2008,1994,2,34
eccv,icpr,2008,1996,1,52
eccv,icpr,2008,1998,1,105
eccv,icpr,2008,2000,2,90
eccv,icpr,2008,2002,3,136
eccv,icpr,2008,2004,10,224
eccv,icpr,2008,2006,20,352
eccv,icpr,2008,2007,1,439
eccv,icpr,2010,1996,2,55
eccv,icpr,2010,1998,1,88
eccv,icpr,2010,2000,7,105
eccv,icpr,2010,2002,3,127
eccv,icpr,2010,2004,10,243
eccv,icpr,2010,2006,12,375
eccv,icpr,2010,2008,8,548
eccv,icpr,2012,1978,1,5
eccv,icpr,2012,1984,1,9
eccv,icpr,2012,1994,1,45
eccv,icpr,2012,1996,3,46
eccv,icpr,2012,1998,1,87
eccv,icpr,2012,2000,2,89
eccv,icpr,2012,2002,3,110
eccv,icpr,2012,2004,4,201
eccv,icpr,2012,2006,12,319
eccv,icpr,2012,2007,1,408
eccv,icpr,2012,2008,12,443
eccv,icpr,2012,2010,10,656
eccv,icpr,2012,2011,2,685
eccv,icpr,2013,2010,2,16
eccv,icpr,2014,1984,1,10
eccv,icpr,2014,1994,2,26
eccv,icpr,2014,1996,1,48
eccv,icpr,2014,1998,2,69
eccv,icpr,2014,2000,1,77
eccv,icpr,2014,2002,2,100
eccv,icpr,2014,2004,6,200
eccv,icpr,2014,2006,13,296
eccv,icpr,2014,2008,7,449
eccv,icpr,2014,2010,10,584
eccv,icpr,2014,2011,1,697
eccv,icpr,2014,2012,21,925
eccv,icpr,2015,1990,1,1
