from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
pricai,ml,1996,1986,1,15
pricai,ml,1996,1987,1,19
pricai,ml,1996,1989,1,31
pricai,ml,1996,1990,4,41
pricai,ml,1996,1991,1,35
pricai,ml,1996,1993,1,46
pricai,ml,1996,1995,2,66
pricai,ml,1998,1986,1,7
pricai,ml,1998,1987,2,15
pricai,ml,1998,1988,1,10
pricai,ml,1998,1989,2,10
pricai,ml,1998,1990,3,27
pricai,ml,1998,1991,1,12
pricai,ml,1998,1993,1,21
pricai,ml,1998,1996,1,49
pricai,ml,2000,1986,1,10
pricai,ml,2000,1988,2,14
pricai,ml,2000,1989,1,20
pricai,ml,2000,1990,1,21
pricai,ml,2000,1992,1,29
pricai,ml,2000,1993,4,44
pricai,ml,2000,1995,2,49
pricai,ml,2000,1996,1,65
pricai,ml,2000,1997,2,61
pricai,ml,2002,1986,1,5
pricai,ml,2002,1988,3,7
pricai,ml,2002,1989,1,8
pricai,ml,2002,1992,2,12
pricai,ml,2002,1993,1,18
pricai,ml,2002,1996,1,26
pricai,ml,2002,1997,3,37
pricai,ml,2002,1999,1,25
pricai,ml,2002,2000,1,50
pricai,ml,2002,2001,2,46
pricai,ml,2004,1986,1,5
pricai,ml,2004,1991,1,15
pricai,ml,2004,1993,2,15
pricai,ml,2004,1997,1,29
pricai,ml,2004,1998,2,44
pricai,ml,2004,2000,2,51
pricai,ml,2004,2001,1,53
pricai,ml,2004,2002,1,54
pricai,ml,2006,1988,1,6
pricai,ml,2006,1990,1,11
pricai,ml,2006,1992,1,23
pricai,ml,2006,1997,1,47
pricai,ml,2006,1999,1,71
pricai,ml,2006,2000,3,69
pricai,ml,2006,2001,2,74
pricai,ml,2006,2002,3,117
pricai,ml,2006,2004,1,122
pricai,ml,2006,2005,1,78
pricai,ml,2008,1986,1,3
pricai,ml,2008,1989,1,6
pricai,ml,2008,1992,1,18
pricai,ml,2008,1993,2,17
pricai,ml,2008,1998,1,32
pricai,ml,2008,1999,1,31
pricai,ml,2008,2000,2,46
pricai,ml,2008,2002,1,67
pricai,ml,2008,2003,1,61
pricai,ml,2008,2004,2,66
pricai,ml,2008,2006,3,85
pricai,ml,2010,1986,1,1
pricai,ml,2010,1990,1,4
pricai,ml,2010,1992,1,4
pricai,ml,2010,1994,1,6
pricai,ml,2010,2000,1,24
pricai,ml,2010,2001,2,36
pricai,ml,2010,2006,1,46
pricai,ml,2010,2009,1,48
pricai,ml,2012,1990,1,7
pricai,ml,2012,1995,1,9
pricai,ml,2012,2000,1,21
pricai,ml,2012,2001,1,26
pricai,ml,2012,2003,1,35
pricai,ml,2012,2004,1,44
pricai,ml,2012,2007,1,60
pricai,ml,2012,2009,2,67
pricai,ml,2012,2011,1,58
pricai,ml,2014,1990,1,6
pricai,ml,2014,1992,1,4
pricai,ml,2014,1995,1,10
pricai,ml,2014,1996,1,11
pricai,ml,2014,1999,2,19
pricai,ml,2014,2001,1,16
pricai,ml,2014,2002,1,28
pricai,ml,2014,2003,2,35
pricai,ml,2014,2008,1,48
pricai,ml,2014,2012,1,68
pricai,ml,2014,2013,1,82
