from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
emnlp,ijcai,2000,1997,1,16
emnlp,ijcai,2002,1995,3,21
emnlp,ijcai,2002,1996,1,29
emnlp,ijcai,2002,1997,1,29
emnlp,ijcai,2002,1999,2,36
emnlp,ijcai,2002,2001,1,41
emnlp,ijcai,2003,1977,1,2
emnlp,ijcai,2003,1995,3,10
emnlp,ijcai,2003,1996,1,9
emnlp,ijcai,2003,1999,1,22
emnlp,ijcai,2003,2001,1,20
emnlp,ijcai,2004,2003,1,41
emnlp,ijcai,2005,1991,1,18
emnlp,ijcai,2005,1993,1,22
emnlp,ijcai,2005,1995,1,32
emnlp,ijcai,2005,1997,2,38
emnlp,ijcai,2005,1999,1,46
emnlp,ijcai,2005,2001,5,68
emnlp,ijcai,2005,2003,7,138
emnlp,ijcai,2006,1997,1,21
emnlp,ijcai,2006,2003,2,67
emnlp,ijcai,2006,2005,3,101
emnlp,ijcai,2007,1995,2,12
emnlp,ijcai,2007,2001,1,30
emnlp,ijcai,2007,2003,4,73
emnlp,ijcai,2007,2005,2,92
emnlp,ijcai,2008,1995,1,15
emnlp,ijcai,2008,1997,1,20
emnlp,ijcai,2008,1999,1,43
emnlp,ijcai,2008,2001,1,42
emnlp,ijcai,2008,2003,2,85
emnlp,ijcai,2008,2005,5,133
emnlp,ijcai,2008,2006,1,157
emnlp,ijcai,2008,2007,3,153
emnlp,ijcai,2009,1981,1,3
emnlp,ijcai,2009,1995,2,27
emnlp,ijcai,2009,1997,1,24
emnlp,ijcai,2009,1999,3,40
emnlp,ijcai,2009,2001,1,46
emnlp,ijcai,2009,2003,2,118
emnlp,ijcai,2009,2005,8,152
emnlp,ijcai,2009,2006,1,188
emnlp,ijcai,2009,2007,9,210
emnlp,ijcai,2010,1985,1,2
emnlp,ijcai,2010,1995,1,14
emnlp,ijcai,2010,1997,1,23
emnlp,ijcai,2010,1999,1,21
emnlp,ijcai,2010,2003,3,84
emnlp,ijcai,2010,2005,3,106
emnlp,ijcai,2010,2006,1,144
emnlp,ijcai,2010,2007,9,139
emnlp,ijcai,2010,2009,2,183
emnlp,ijcai,2011,1995,3,25
emnlp,ijcai,2011,1997,1,19
emnlp,ijcai,2011,1999,1,34
emnlp,ijcai,2011,2003,1,93
emnlp,ijcai,2011,2005,2,116
emnlp,ijcai,2011,2006,1,162
emnlp,ijcai,2011,2007,5,180
emnlp,ijcai,2011,2009,4,255
emnlp,ijcai,2012,1989,1,10
emnlp,ijcai,2012,1995,2,22
emnlp,ijcai,2012,1999,2,27
emnlp,ijcai,2012,2001,1,46
emnlp,ijcai,2012,2003,2,74
emnlp,ijcai,2012,2005,2,108
emnlp,ijcai,2012,2007,5,161
emnlp,ijcai,2012,2009,7,200
emnlp,ijcai,2012,2011,8,260
emnlp,ijcai,2013,1993,1,6
emnlp,ijcai,2013,1995,1,20
emnlp,ijcai,2013,2003,1,59
emnlp,ijcai,2013,2007,2,108
emnlp,ijcai,2013,2009,2,193
emnlp,ijcai,2013,2011,7,211
emnlp,ijcai,2014,1995,1,12
emnlp,ijcai,2014,1997,1,22
emnlp,ijcai,2014,1999,1,23
emnlp,ijcai,2014,2003,3,59
emnlp,ijcai,2014,2005,3,89
emnlp,ijcai,2014,2007,7,116
emnlp,ijcai,2014,2009,4,187
emnlp,ijcai,2014,2011,8,210
emnlp,ijcai,2014,2013,4,300
emnlp,ijcai,2015,2007,1,4
emnlp,ijcai,2015,2011,1,10
