from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
icra,iccv,1988,1987,1,143
icra,iccv,1989,1987,1,125
icra,iccv,1989,1988,3,114
icra,iccv,1990,1987,1,114
icra,iccv,1990,1988,6,117
icra,iccv,1991,1987,3,116
icra,iccv,1991,1988,4,129
icra,iccv,1991,1990,3,181
icra,iccv,1992,1988,2,75
icra,iccv,1992,1990,2,114
icra,iccv,1993,1988,4,101
icra,iccv,1993,1990,2,160
icra,iccv,1994,1987,2,93
icra,iccv,1994,1988,1,96
icra,iccv,1994,1993,3,189
icra,iccv,1996,1987,1,85
icra,iccv,1996,1995,3,186
icra,iccv,1997,1987,2,75
icra,iccv,1997,1990,2,101
icra,iccv,1997,1995,3,213
icra,iccv,1998,1990,1,83
icra,iccv,1998,1993,2,117
icra,iccv,1998,1995,2,187
icra,iccv,1999,1995,3,27
icra,iccv,1999,1998,2,45
icra,iccv,2000,1987,1,57
icra,iccv,2000,1990,1,77
icra,iccv,2000,1993,1,125
icra,iccv,2000,1995,5,205
icra,iccv,2000,1998,6,295
icra,iccv,2000,1999,6,255
icra,iccv,2001,1993,2,124
icra,iccv,2001,1995,4,134
icra,iccv,2001,1998,2,240
icra,iccv,2001,1999,6,281
icra,iccv,2002,1993,1,96
icra,iccv,2002,1995,6,175
icra,iccv,2002,1998,3,221
icra,iccv,2002,1999,7,305
icra,iccv,2002,2001,3,267
icra,iccv,2003,1988,1,30
icra,iccv,2003,1993,1,84
icra,iccv,2003,1995,2,90
icra,iccv,2003,1998,3,168
icra,iccv,2003,1999,6,209
icra,iccv,2003,2001,1,271
icra,iccv,2004,1995,2,87
icra,iccv,2004,1999,3,159
icra,iccv,2004,2001,1,184
icra,iccv,2005,1990,1,89
icra,iccv,2005,1993,2,138
icra,iccv,2005,1995,2,166
icra,iccv,2005,1998,6,301
icra,iccv,2005,1999,11,327
icra,iccv,2005,2001,3,357
icra,iccv,2005,2003,10,579
icra,iccv,2006,1995,4,162
icra,iccv,2006,1998,9,236
icra,iccv,2006,1999,12,262
icra,iccv,2006,2001,10,335
icra,iccv,2006,2003,10,450
icra,iccv,2006,2005,3,437
icra,iccv,2007,1995,1,163
icra,iccv,2007,1998,3,228
icra,iccv,2007,1999,10,262
icra,iccv,2007,2001,5,351
icra,iccv,2007,2003,11,460
icra,iccv,2007,2005,8,641
icra,iccv,2008,1990,1,61
icra,iccv,2008,1993,1,75
icra,iccv,2008,1995,4,110
icra,iccv,2008,1998,4,187
icra,iccv,2008,1999,7,205
icra,iccv,2008,2001,6,283
icra,iccv,2008,2003,11,356
icra,iccv,2008,2005,6,570
icra,iccv,2008,2007,2,553
icra,iccv,2009,1998,2,175
icra,iccv,2009,1999,9,201
icra,iccv,2009,2001,6,265
icra,iccv,2009,2003,7,412
icra,iccv,2009,2005,11,551
icra,iccv,2009,2007,10,742
icra,iccv,2010,1990,1,6
icra,iccv,2010,1995,1,12
icra,iccv,2010,1998,1,22
icra,iccv,2010,1999,2,29
icra,iccv,2010,2003,2,40
icra,iccv,2010,2007,3,70
icra,iccv,2010,2009,1,56
icra,iccv,2011,1987,1,63
icra,iccv,2011,1988,1,52
icra,iccv,2011,1990,1,74
icra,iccv,2011,1993,2,103
icra,iccv,2011,1995,1,118
icra,iccv,2011,1998,6,180
icra,iccv,2011,1999,11,226
icra,iccv,2011,2001,9,311
icra,iccv,2011,2003,19,395
icra,iccv,2011,2005,12,577
icra,iccv,2011,2007,21,727
icra,iccv,2011,2009,31,973
icra,iccv,2012,1999,1,12
icra,iccv,2012,2003,1,25
icra,iccv,2012,2009,3,45
icra,iccv,2013,2011,2,55
icra,iccv,2014,2009,1,15
icra,iccv,2015,1993,1,51
icra,iccv,2015,1998,2,93
icra,iccv,2015,1999,5,108
icra,iccv,2015,2001,2,136
icra,iccv,2015,2003,4,151
icra,iccv,2015,2005,5,247
icra,iccv,2015,2007,6,320
icra,iccv,2015,2009,17,435
icra,iccv,2015,2011,36,614
icra,iccv,2015,2012,1,680
icra,iccv,2015,2013,16,796
icra,iccv,2016,2009,1,6
icra,iccv,2016,2011,2,9
