from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
nips,icra,1990,1989,1,21
nips,icra,1994,1993,1,13
nips,icra,1996,1991,1,16
nips,icra,1997,1985,1,5
nips,icra,2000,1985,1,1
nips,icra,2000,1996,1,30
nips,icra,2001,1991,1,10
nips,icra,2001,1999,1,66
nips,icra,2001,2000,1,69
nips,icra,2003,2000,1,90
nips,icra,2003,2001,2,142
nips,icra,2003,2002,1,115
nips,icra,2004,2001,1,77
nips,icra,2005,1991,1,8
nips,icra,2005,1995,1,24
nips,icra,2005,2004,1,95
nips,icra,2006,1998,1,36
nips,icra,2006,2000,1,49
nips,icra,2006,2001,1,74
nips,icra,2006,2003,1,126
nips,icra,2006,2004,4,127
nips,icra,2007,1999,1,45
nips,icra,2007,2001,1,73
nips,icra,2007,2005,3,190
nips,icra,2007,2006,2,167
nips,icra,2008,2004,1,112
nips,icra,2009,1993,1,26
nips,icra,2009,2000,1,75
nips,icra,2009,2003,1,171
nips,icra,2009,2004,1,181
nips,icra,2009,2007,1,284
nips,icra,2009,2008,1,297
nips,icra,2010,2004,1,124
nips,icra,2010,2009,1,315
nips,icra,2011,2007,1,165
nips,icra,2011,2009,1,311
nips,icra,2012,1997,1,43
nips,icra,2012,2004,1,125
nips,icra,2012,2007,2,229
nips,icra,2012,2008,1,231
nips,icra,2012,2009,4,319
nips,icra,2012,2010,1,359
nips,icra,2012,2011,2,353
nips,icra,2013,1997,2,31
nips,icra,2013,2002,1,67
nips,icra,2013,2005,1,113
nips,icra,2013,2006,1,174
nips,icra,2013,2009,2,263
nips,icra,2013,2010,2,288
nips,icra,2013,2011,4,336
nips,icra,2013,2012,3,468
nips,icra,2014,2010,1,281
nips,icra,2014,2012,1,433
