from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
naacl,ijcai,1991,1987,1,1
naacl,ijcai,1991,1989,1,1
naacl,ijcai,1994,1993,1,38
naacl,ijcai,2000,1981,1,3
naacl,ijcai,2000,1985,1,4
naacl,ijcai,2000,1995,2,27
naacl,ijcai,2000,1999,1,47
naacl,ijcai,2001,1995,1,23
naacl,ijcai,2001,1997,1,18
naacl,ijcai,2001,1999,1,25
naacl,ijcai,2003,1977,1,3
naacl,ijcai,2003,1979,1,3
naacl,ijcai,2003,1985,1,5
naacl,ijcai,2003,1991,1,22
naacl,ijcai,2003,1995,2,36
naacl,ijcai,2003,1996,2,70
naacl,ijcai,2003,1999,2,80
naacl,ijcai,2004,1995,4,24
naacl,ijcai,2004,1996,1,23
naacl,ijcai,2004,1999,1,29
naacl,ijcai,2004,2001,1,39
naacl,ijcai,2004,2003,1,76
naacl,ijcai,2006,1973,1,2
naacl,ijcai,2006,1995,1,19
naacl,ijcai,2006,1999,2,42
naacl,ijcai,2006,2001,1,49
naacl,ijcai,2006,2003,4,110
naacl,ijcai,2006,2005,4,157
naacl,ijcai,2007,1995,2,26
naacl,ijcai,2007,1999,1,36
naacl,ijcai,2007,2003,2,68
naacl,ijcai,2007,2005,4,108
naacl,ijcai,2007,2006,1,123
naacl,ijcai,2008,1983,1,1
naacl,ijcai,2008,2003,1,8
naacl,ijcai,2009,1993,1,15
naacl,ijcai,2009,1995,3,22
naacl,ijcai,2009,1999,3,41
naacl,ijcai,2009,2003,4,89
naacl,ijcai,2009,2005,5,120
naacl,ijcai,2009,2007,4,200
naacl,ijcai,2010,1977,1,5
naacl,ijcai,2010,1979,1,7
naacl,ijcai,2010,1981,1,5
naacl,ijcai,2010,1985,1,6
naacl,ijcai,2010,1995,2,27
naacl,ijcai,2010,1997,1,51
naacl,ijcai,2010,1999,1,55
naacl,ijcai,2010,2003,3,122
naacl,ijcai,2010,2005,4,169
naacl,ijcai,2010,2006,1,210
naacl,ijcai,2010,2007,5,224
naacl,ijcai,2010,2009,3,326
naacl,ijcai,2011,2005,1,4
naacl,ijcai,2012,1971,1,2
naacl,ijcai,2012,1981,1,2
naacl,ijcai,2012,1999,1,21
naacl,ijcai,2012,2005,1,74
naacl,ijcai,2012,2007,1,103
naacl,ijcai,2012,2009,2,140
naacl,ijcai,2012,2011,2,161
naacl,ijcai,2013,1993,1,12
naacl,ijcai,2013,1995,1,13
naacl,ijcai,2013,1999,2,19
naacl,ijcai,2013,2003,2,53
naacl,ijcai,2013,2005,3,69
naacl,ijcai,2013,2007,2,99
naacl,ijcai,2014,2009,1,1
